DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SE,2019,11.1,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SE,2020,10.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SE,2021,11.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2010,10.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2011,10.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2012,10.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2013,10.2,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2014,10.3,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2015,10.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2016,9.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2017,9.8,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2018,9.4,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2019,9.3,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2020,8.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SI,2021,9.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2010,11.2,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2011,11.3,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2012,10.3,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2013,10.1,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2014,10.2,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2015,10.3,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2016,10.6,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2017,10.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2018,10.6,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2019,10.5,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2020,10.4,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SK,2021,10.4,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2011,10.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2012,8.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2013,9.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2014,9.1,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2015,8.2,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2016,7.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2017,6.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2018,6.8,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2019,6.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,SM,2021,6.2,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2010,16.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2011,16.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2012,17.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2013,16.8,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2014,17.3,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2015,16.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2016,16.5,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2017,16.1,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2018,15.3,be
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2019,14.3,be
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2020,13.3,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,TR,2021,12.8,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2010,10.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2011,11.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2012,11.5,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2013,11.1,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2015,9.6,b
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2016,9.3,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2017,8.6,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2018,8.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2019,7.4,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2020,7.1,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UA,2021,6.6,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2010,12.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2011,12.8,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2012,12.8,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2013,12.1,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2014,12.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2015,11.9,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2016,11.8,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2017,11.4,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2018,11.0,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,UK,2019,10.7,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2010,16.9,b
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2011,15.5,b
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2012,15.4,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2013,16.1,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2014,14.3,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2015,13.8,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2016,13.2,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2017,13.1,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2018,12.7,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,GBIRTHRT_THSP,XK,2019,12.2,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AD,2010,828,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AD,2012,737,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AD,2016,634,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AD,2018,543,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AD,2019,539,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AD,2021,503,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2010,34061,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2011,34285,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2012,35473,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2013,35750,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2014,35760,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2015,32715,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2016,31733,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2017,30869,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2018,28934,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2019,28561,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2020,28075,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AL,2021,27211,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2010,44825,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2011,43340,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2013,41790,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2014,43031,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2015,41763,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2016,40592,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2017,37700,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2018,36574,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2019,36041,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AM,2020,36353,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2010,78742,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2011,78109,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2012,78952,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2013,79330,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2014,81722,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2015,84381,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2016,87675,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2017,87633,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2018,85535,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2019,84952,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2020,83603,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AT,2021,86078,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2010,165643,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2011,176072,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2012,174469,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2013,172671,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2014,170503,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2015,166210,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2016,159464,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2017,144041,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2018,138982,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2019,141179,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2020,126571,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,AZ,2021,112284,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BA,2010,33528,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BA,2011,31875,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BA,2012,32547,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BA,2013,30684,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BA,2014,29247,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BA,2016,29276,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BA,2017,29158,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BA,2018,29467,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2010,130100,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2011,128705,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2012,128051,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2013,125606,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2014,125014,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2015,122274,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2016,121896,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2017,119690,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2018,118319,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2019,117695,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2020,114350,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BE,2021,118349,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2010,75513,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2011,70846,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2012,69121,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2013,66578,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2014,67585,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2015,65950,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2016,64984,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2017,63955,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2018,62197,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2019,61538,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2020,59086,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BG,2021,58678,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2010,108050,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2011,109147,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2012,115893,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2013,117997,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2014,118534,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2015,119028,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2016,117779,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2017,102556,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2018,94042,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,BY,2019,87602,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2010,80290,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2011,80808,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2012,82164,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2013,82731,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2014,85287,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2015,86559,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2016,87883,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2017,87381,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2018,87851,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2019,86172,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2020,85914,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CH,2021,89644,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2010,9801,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2011,9622,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2012,10161,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2013,9341,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2014,9258,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2015,9170,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2016,9455,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2017,9229,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2018,9329,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2019,9548,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2020,9930,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CY,2021,10150,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2010,117153,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2011,108673,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2012,108576,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2013,106751,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2014,109860,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2015,110764,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2016,112663,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2017,114405,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2018,114036,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2019,112231,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2020,110200,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,CZ,2021,111793,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2010,677947,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2011,662685,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2012,673544,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2013,682069,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2014,714927,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2015,737575,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2016,792141,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2017,784901,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2018,787523,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2019,778090,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2020,773144,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DE,2021,795492,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2010,63411,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2011,58998,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2012,57916,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2013,55873,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2014,56870,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2015,58205,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2016,61614,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2017,61397,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2018,61476,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2019,61167,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2020,60937,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,DK,2021,63473,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2010,3442269,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2011,3363927,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2012,3319006,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2013,3242995,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2014,3274901,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2015,3248717,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2016,3271312,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2017,3200917,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2018,3142686,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2019,3087895,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2020,3019777,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA18,2021,3054027,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2010,3472945,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2011,3394195,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2012,3349465,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2013,3272880,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2014,3305270,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2015,3280192,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2016,3301935,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2017,3229613,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2018,3170835,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2019,3115288,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2020,3044921,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EA19,2021,3077357,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2010,15825,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2011,14679,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2012,14056,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2013,13531,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2014,13551,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2015,13907,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2016,14053,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2017,13784,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2018,14367,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2019,14099,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2020,13209,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EE,2021,13272,
